,Артикул,Артикул-1,Краткое наименование,Наименование,Полное наименование,Цвет,Размер,Кол-во,Цена,Пол,Материал,Состав,Страна производства,Бренд,Вес брутто,Коллекция
1242,CAJ 62460,CAJ 62460-10,Водолазки,CAJ 62460 Водолазка для девочки,CAJ 62460 Водолазка для девочки Св.розовый (158)-80,Св.розовый,(158)-80,93,251,Женский,"интерлок, 100% хлопок",,,Cherubino,14.415,Школьная коллекция
1243,CAJ 62460,CAJ 62460-11,Водолазки,CAJ 62460 Водолазка для девочки,CAJ 62460 Водолазка для девочки Св.розовый (140)-72,Св.розовый,(140)-72,51,251,Женский,"интерлок, 100% хлопок",,,Cherubino,7.905,Школьная коллекция
1244,CAJ 62460,CAJ 62460-12,Водолазки,CAJ 62460 Водолазка для девочки,CAJ 62460 Водолазка для девочки Белый (140)-72,Белый,(140)-72,56,251,Женский,"интерлок, 100% хлопок",,,Cherubino,8.68,Школьная коллекция
1245,CAJ 62460,CAJ 62460-13,Водолазки,CAJ 62460 Водолазка для девочки,CAJ 62460 Водолазка для девочки Белый (152)-80,Белый,(152)-80,29,251,Женский,"интерлок, 100% хлопок",,,Cherubino,4.495,Школьная коллекция
1246,CAJ 62460,CAJ 62460-14,Водолазки,CAJ 62460 Водолазка для девочки,CAJ 62460 Водолазка для девочки Св.розовый (164)-84,Св.розовый,(164)-84,55,251,Женский,"интерлок, 100% хлопок",,,Cherubino,8.525,Школьная коллекция
1247,CAJ 62460,CAJ 62460-15,Водолазки,CAJ 62460 Водолазка для девочки,CAJ 62460 Водолазка для девочки Белый (158)-80,Белый,(158)-80,31,251,Женский,"интерлок, 100% хлопок",,,Cherubino,4.805,Школьная коллекция
1248,CAJ 62460,CAJ 62460-16,Водолазки,CAJ 62460 Водолазка для девочки,CAJ 62460 Водолазка для девочки Голубой (128)-64,Голубой,(128)-64,8,251,Женский,"интерлок, 100% хлопок",,,Cherubino,1.24,Школьная коллекция
1249,CAJ 62460,CAJ 62460-17,Водолазки,CAJ 62460 Водолазка для девочки,CAJ 62460 Водолазка для девочки Св.розовый (128)-64,Св.розовый,(128)-64,41,251,Женский,"интерлок, 100% хлопок",,,Cherubino,6.355,Школьная коллекция
1250,CAJ 62460,CAJ 62460-18,Водолазки,CAJ 62460 Водолазка для девочки,CAJ 62460 Водолазка для девочки Белый (164)-84,Белый,(164)-84,21,251,Женский,"интерлок, 100% хлопок",,,Cherubino,3.255,Школьная коллекция
1251,CAJ 62460,CAJ 62460-19,Водолазки,CAJ 62460 Водолазка для девочки,CAJ 62460 Водолазка для девочки Голубой (146)-76,Голубой,(146)-76,1,251,Женский,"интерлок, 100% хлопок",,,Cherubino,0.155,Школьная коллекция
1252,CAJ 62460,CAJ 62460-20,Водолазки,CAJ 62460 Водолазка для девочки,CAJ 62460 Водолазка для девочки Белый (134)-68,Белый,(134)-68,34,251,Женский,"интерлок, 100% хлопок",,,Cherubino,5.27,Школьная коллекция
1253,CAJ 62460,CAJ 62460-21,Водолазки,CAJ 62460 Водолазка для девочки,CAJ 62460 Водолазка для девочки Голубой (140)-72,Голубой,(140)-72,21,251,Женский,"интерлок, 100% хлопок",,,Cherubino,3.255,Школьная коллекция
1254,CAJ 6605,CAJ 6605-1,Футболки,CAJ 6605 Футболка детская,CAJ 6605 Футболка детская Белый (146)-76,Белый,(146)-76,757,179,Мужской,"Кулирная гладь, 100% хлопок",,,Cherubino,80.242,Спортивная коллекция
1255,CAJ 6605,CAJ 6605-2,Футболки,CAJ 6605 Футболка детская,CAJ 6605 Футболка детская Белый (134)-68,Белый,(134)-68,949,179,Мужской,"Кулирная гладь, 100% хлопок",,,Cherubino,100.594,Спортивная коллекция
1256,CAJ 6605,CAJ 6605-3,Футболки,CAJ 6605 Футболка детская,CAJ 6605 Футболка детская Белый (164)-84,Белый,(164)-84,98,179,Мужской,"Кулирная гладь, 100% хлопок",,,Cherubino,10.388,Спортивная коллекция
1257,CAJ 6605,CAJ 6605-4,Футболки,CAJ 6605 Футболка детская,CAJ 6605 Футболка детская Белый (140)-72,Белый,(140)-72,957,179,Мужской,"Кулирная гладь, 100% хлопок",,,Cherubino,101.442,Спортивная коллекция
1258,CAJ 6605,CAJ 6605-5,Футболки,CAJ 6605 Футболка детская,CAJ 6605 Футболка детская Белый (128)-64,Белый,(128)-64,947,179,Мужской,"Кулирная гладь, 100% хлопок",,,Cherubino,100.382,Спортивная коллекция
1259,CAJ 6605,CAJ 6605-6,Футболки,CAJ 6605 Футболка детская,CAJ 6605 Футболка детская Белый (152)-80,Белый,(152)-80,487,179,Мужской,"Кулирная гладь, 100% хлопок",,,Cherubino,51.622,Спортивная коллекция
1260,CAJ 6605,CAJ 6605-7,Футболки,CAJ 6605 Футболка детская,CAJ 6605 Футболка детская Белый (158)-80,Белый,(158)-80,610,179,Мужской,"Кулирная гладь, 100% хлопок",,,Cherubino,64.66,Спортивная коллекция
1261,CAJ 6931,CAJ 6931-1,Футболки,CAJ 6931 Футболка для мальчика,CAJ 6931 Футболка для мальчика Бирюзовый (146)-76,Бирюзовый,(146)-76,35,189,Мужской,"Кулирная гладь, 100% хлопок",,,Cherubino,3.99,Спортивная коллекция
1262,CAJ 6931,CAJ 6931-2,Футболки,CAJ 6931 Футболка для мальчика,CAJ 6931 Футболка для мальчика Зеленое яблоко (146)-76,Зеленое яблоко,(146)-76,83,189,Мужской,"Кулирная гладь, 100% хлопок",,,Cherubino,9.462,Спортивная коллекция
1263,CAJ 6931,CAJ 6931-3,Футболки,CAJ 6931 Футболка для мальчика,CAJ 6931 Футболка для мальчика Зеленое яблоко (140)-72,Зеленое яблоко,(140)-72,7,189,Мужской,"Кулирная гладь, 100% хлопок",,,Cherubino,0.798,Спортивная коллекция
1264,CAJ 6931,CAJ 6931-4,Футболки,CAJ 6931 Футболка для мальчика,CAJ 6931 Футболка для мальчика Бирюзовый (158)-80,Бирюзовый,(158)-80,16,189,Мужской,"Кулирная гладь, 100% хлопок",,,Cherubino,1.824,Спортивная коллекция
1265,CAJ 6931,CAJ 6931-5,Футболки,CAJ 6931 Футболка для мальчика,CAJ 6931 Футболка для мальчика Оранжевый (146)-76,Оранжевый,(146)-76,44,189,Мужской,"Кулирная гладь, 100% хлопок",,,Cherubino,5.016,Спортивная коллекция
1266,CAJ 6931,CAJ 6931-6,Футболки,CAJ 6931 Футболка для мальчика,CAJ 6931 Футболка для мальчика Оранжевый (158)-80,Оранжевый,(158)-80,6,189,Мужской,"Кулирная гладь, 100% хлопок",,,Cherubino,0.684,Спортивная коллекция
1267,CAJ 6931,CAJ 6931-7,Футболки,CAJ 6931 Футболка для мальчика,CAJ 6931 Футболка для мальчика Изумрудный (146)-76,Изумрудный,(146)-76,2,189,Мужской,"Кулирная гладь, 100% хлопок",,,Cherubino,0.228,Спортивная коллекция
1268,CAJ 6931,CAJ 6931-8,Футболки,CAJ 6931 Футболка для мальчика,CAJ 6931 Футболка для мальчика Черный (146)-76,Черный,(146)-76,1,189,Мужской,"Кулирная гладь, 100% хлопок",,,Cherubino,0.114,Спортивная коллекция
1269,CAJ 6931,CAJ 6931-9,Футболки,CAJ 6931 Футболка для мальчика,CAJ 6931 Футболка для мальчика Зеленое яблоко (158)-80,Зеленое яблоко,(158)-80,16,189,Мужской,"Кулирная гладь, 100% хлопок",,,Cherubino,1.824,Спортивная коллекция
1270,CAJ 6931,CAJ 6931-10,Футболки,CAJ 6931 Футболка для мальчика,CAJ 6931 Футболка для мальчика Бирюзовый (152)-80,Бирюзовый,(152)-80,25,189,Мужской,"Кулирная гладь, 100% хлопок",,,Cherubino,2.85,Спортивная коллекция
1271,CAJ 6931,CAJ 6931-11,Футболки,CAJ 6931 Футболка для мальчика,CAJ 6931 Футболка для мальчика Зеленое яблоко (134)-68,Зеленое яблоко,(134)-68,1,189,Мужской,"Кулирная гладь, 100% хлопок",,,Cherubino,0.114,Спортивная коллекция
1272,CAJ 6931,CAJ 6931-12,Футболки,CAJ 6931 Футболка для мальчика,CAJ 6931 Футболка для мальчика Бирюзовый (134)-68,Бирюзовый,(134)-68,1,189,Мужской,"Кулирная гладь, 100% хлопок",,,Cherubino,0.114,Спортивная коллекция
1273,CAJ 6931,CAJ 6931-13,Футболки,CAJ 6931 Футболка для мальчика,CAJ 6931 Футболка для мальчика Красный (158)-80,Красный,(158)-80,21,189,Мужской,"Кулирная гладь, 100% хлопок",,,Cherubino,2.394,Спортивная коллекция
1274,CAJ 6931,CAJ 6931-14,Футболки,CAJ 6931 Футболка для мальчика,CAJ 6931 Футболка для мальчика Желтый (152)-80,Желтый,(152)-80,10,189,Мужской,"Кулирная гладь, 100% хлопок",,,Cherubino,1.14,Спортивная коллекция
1275,CAJ 6931,CAJ 6931-15,Футболки,CAJ 6931 Футболка для мальчика,CAJ 6931 Футболка для мальчика Василек (140)-72,Василек,(140)-72,1,189,Мужской,"Кулирная гладь, 100% хлопок",,,Cherubino,0.114,Спортивная коллекция
1276,CAJ 6931,CAJ 6931-16,Футболки,CAJ 6931 Футболка для мальчика,CAJ 6931 Футболка для мальчика Зеленое яблоко (152)-80,Зеленое яблоко,(152)-80,99,189,Мужской,"Кулирная гладь, 100% хлопок",,,Cherubino,11.286,Спортивная коллекция
1277,CAJ 6931,CAJ 6931-17,Футболки,CAJ 6931 Футболка для мальчика,CAJ 6931 Футболка для мальчика Красный (128)-64,Красный,(128)-64,21,189,Мужской,"Кулирная гладь, 100% хлопок",,,Cherubino,2.394,Спортивная коллекция
1278,CAJ 6931,CAJ 6931-18,Футболки,CAJ 6931 Футболка для мальчика,CAJ 6931 Футболка для мальчика Оранжевый (140)-72,Оранжевый,(140)-72,1,189,Мужской,"Кулирная гладь, 100% хлопок",,,Cherubino,0.114,Спортивная коллекция
1279,CAJ 6931,CAJ 6931-19,Футболки,CAJ 6931-1 Футболка детская,CAJ 6931-1 Футболка детская Серый меланж (140)-72,Серый меланж,(140)-72,87,189,Мужской,"кулирная гладь, 80% хлопок, 20% п/э",,,Cherubino,9.744,Спортивная коллекция
